Gene_ID,Uniprot_ID,Concentration_µM,SRC_pKapp_sign,HCK_pKapp_sign,SRC_Kapp_sign,HCK_Kapp_sign,delta_pKapp,SRC_Complexome,HCK_Complexome,delta_complexome,log_Concentration_µM,log_SRC_Complexome,log_HCK_Complexome,log_delta_complexome,ratio_log_intra
HNRPL,Q8R081,2.49239343958331,,4.23697205198881,,57.946598541266624,,,0.004652489720875508,,0.39661659944497835,,-2.332314577718308,,
UB2L3,P68037,7.590301782293,,,,,,,,,0.880259043323557,,,,
XRCC5,P27641,0.0240578247842243,,,,,,,,,-1.618743642453963,,,,
CALU,O35887,3.1324042374626,,,,,,,,,0.4958778028019315,,,,
CNN3,Q9DAW9,,,,,,,,,,,,,,
HSP74,Q61316,3.80985781115355,,,,,,,,,0.5809087675434103,,,,
RAB7A,P51150,4.31746800407205,,,,,,,,,0.6352291277782478,,,,
TCPB,P80314,3.4507939115821,,,,,,,,,0.5379190231178337,,,,
XPO2,Q9ERK4,5.09623027501593,,,,,,,,,0.7072490435245614,,,,
CLIC4,Q9QYB1,3.78046078845563,,,,,,,,,0.5775447378497227,,,,
PSA6,Q9QUM9,4.45383473522035,,,,,,,,,0.648734097989115,,,,
DUT,Q9CQ43,0.820730847067155,,,,,,,,,-0.08579924336572854,,,,
TBB3,Q9ERD7,,,,,,,,,,,,,,
RCN1,Q05186,0.0326500992808549,,,,,,,,,-1.4861154938050822,,,,
PSA3,O70435,4.83839933724616,,,,,,,,,0.6847017099963463,,,,
TBB2A,Q7TMM9,2.54985485616118,,,,,,,,,0.406515460056581,,,,
SRSF1,Q6PDM2,3.20921955237378,,,,,,,,,0.5063994295052091,,,,
SH3L1,Q9JJU8,4.51938585665306,,,,,,,,,0.655079422159126,,,,
SPTB2,Q62261,,,,,,,,,,,,,,
IF6,O55135,1.19741896768602,,,,,,,,,0.07824613329532597,,,,
KAD1,Q9R0Y5,,,,,,,,,,,,,,
PLIN3,Q9DBG5,0.146580472864777,,,,,,,,,-0.8339238816180043,,,,
PEA15,Q62048,0.600129548033201,,,,,,,,,-0.2217549897447303,,,,
CDC37,Q61081,0.932237888262681,,,,,,,,,-0.030473250331743335,,,,
PSA5,Q9Z2U1,4.12114549636389,,,,,,,,,0.6150179474905032,,,,
FAS,P19096,2.69535353145153,,,,,,,,,0.4306157367542769,,,,
HSPB1,P14602,,,,,,,,,,,,,,
RUXF,P62307,2.17735439434021,,,,,,,,,0.33792912218766546,,,,
RL14,Q9CR57,4.91804965914698,,,,,,,,,0.6917929096374739,,,,
GANAB,Q8BHN3,2.60487938220174,,,,,,,,,0.41578761828545274,,,,
SERPH,P19324,,,,,,,,,,,,,,
RL21,O09167,3.13729382722114,,,,,,,,,0.4965551950015272,,,,
LMNB2,P21619,2.9131234728957,,,,,,,,,0.4643588926128481,,,,
LA,P32067,5.39575847216619,,,,,,,,,0.7320525013124908,,,,
NEST,Q6P5H2,,,,,,,,,,,,,,
COR1C,Q9WUM4,1.61419730248746,,,,,,,,,0.20795661721665543,,,,
6PGD,Q9DCD0,9.47992464186822,,,,,,,,,0.9768048850436698,,,,
PDCD5,P56812,1.66248620821243,,,,,,,,,0.22075805113479213,,,,
APMAP,Q9D7N9,0.488139662374418,,,,,,,,,-0.31145590356957975,,,,
NUDC,O35685,3.34479312687677,,,,,,,,,0.5243692621235114,,,,
SPTN1,P16546,0.0042815877099486,,,,,,,,,-2.3683951548638458,,,,
COX41,P19783,3.80785735230821,,,,,,,,,0.5806806707350801,,,,
TWF1,Q91YR1,0.31430134739377,,,,,,,,,-0.5026537571802406,,,,
ROAA,Q99020,7.34755216860675,,,,,,,,,0.8661426783047192,,,,
SYTC,Q9D0R2,1.72398372602425,,,,,,,,,0.23653316187661433,,,,
SYDC,Q922B2,2.948264745298,,,,,,,,,0.46956647927506123,,,,
IF2A,Q6ZWX6,6.65936059399373,,,,,,,,,0.8234325318983529,,,,
AHSA1,Q8BK64,2.86431323149536,,,,,,,,,0.45702050919153603,,,,
CX6B1,P56391,8.00786607621147,,,,,,,,,0.9035168013782671,,,,
AMPL,Q9CPY7,0.906782823865047,,,,,,,,,-0.04249671480409805,,,,
CAN2,O08529,0.340808632473905,,,,,,,,,-0.46748941335281013,,,,
PRP8,Q99PV0,0.806434148828367,,,,,,,,,-0.09343109010773462,,,,
DDX5,Q61656,3.53212746027561,,,,,,,,,0.5480363671296454,,,,
EIF1,P48024,4.25950416719944,,,,,,,,,0.6293590474637393,,,,
IMB1,P70168,2.06968314958292,,,,,,,,,0.31590386385288044,,,,
RL19,P84099,7.39102029657338,,,,,,,,,0.8687043949016888,,,,
ARPC2,Q9CVB6,5.29429928783376,,,,,,,,,0.7238084884161723,,,,
CDC42,P60766,3.54771670173392,,,,,,,,,0.5499489325277962,,,,
ANM1,Q9JIF0,2.05946550216762,,,,,,,,,0.31375452154433137,,,,
RL39,P62892,1.72642681380137,,,,,,,,,0.23714817258648446,,,,
EIF3I,Q9QZD9,3.59992730454304,,,,,,,,,0.5562937308910141,,,,
EZRI,P26040,0.204739054835457,,,,,,,,,-0.6887993059368683,,,,
RL37A,P61514,5.27913127641064,,,,,,,,,0.7225624617569485,,,,
5NTD,Q61503,,,,,,,,,,,,,,
HS105,Q61699,2.85752136663758,,,,,,,,,0.4559894864437341,,,,
EIF3L,Q8QZY1,1.61504816939302,,,,,,,,,0.20818547984954483,,,,
VINC,Q64727,0.38584029489744,,,,,,,,,-0.41359241915510914,,,,
PFD2,O70591,1.50680868489659,,,,,,,,,0.17805811471134353,,,,
JUPI1,P97825,1.98302010444582,,,,,,,,,0.29732711723385596,,,,
TCPZ,P80317,3.28855410282789,,,,,,,,,0.5170049912055612,,,,
XRCC6,P23475,,,,,,,,,,,,,,
RNH1,O70338,0.0149462686301109,,,,,,,,,-1.825467216411014,,,,
PABP1,P29341,2.76242175100411,,,,,,,,,0.4412899849416986,,,,
EFTU,Q8BFR5,1.52001243326969,,,,,,,,,0.18184714036472935,,,,
RL13A,P19253,3.73725550790648,,,,,,,,,0.5725527906193837,,,,
DOPD,O35215,0.674858141811781,,,,,,,,,-0.17078750821055236,,,,
HS71B,P17879,,,,,,,,,,,,,,
DEST,Q9R0P5,1.66345513137855,,,,,,,,,0.22101109107348813,,,,
IF2B,Q99L45,3.49763797667506,,,,,,,,,0.5437748557804962,,,,
AN32B,Q9EST5,0.678581927677288,,,,,,,,,-0.16839771087796768,,,,
PHB2,O35129,3.06455140041781,,,,,,,,,0.486366909985931,,,,
SEPT2,P42208,0.742445497607853,,,,,,,,,-0.12933542208743798,,,,
S25A3,Q8VEM8,2.27349351580052,,,,,,,,,0.3566937198975952,,,,
ALDR,P45376,3.90044102988279,,,,,,,,,0.5911137162612002,,,,
,,,,,,,,,,,,,,,
CKAP4,Q8BMK4,0.727095235437406,,,,,,,,,-0.1384087012233097,,,,
CAPZB,P47757,2.90358710155239,,,,,,,,,0.46293485849270655,,,,
K1C19,P19001,,,,,,,,,,,,,,
PSMD2,Q8VDM4,1.67235706705467,,,,,,,,,0.22332900976298492,,,,
,,,,,,,,,,,,,,,
ITB1,P09055,0.471948622952977,,,,,,,,,-0.32610527675251283,,,,
HNRPM,Q9D0E1,1.01861280030427,,,,,,,,,0.008009129396199077,,,,
HNRPQ,Q7TMK9,2.38909734551445,,,,,,,,,0.378233845755929,,,,
FEN1,P39749,0.624546021256095,,,,,,,,,-0.20443555402136518,,,,
MYOF,Q69ZN7,0.673141848292802,,,,,,,,,-0.17189340911984283,,,,
CDK1,P11440,0.978276420940856,,,,,,,,,-0.009538413998332742,,,,
PA1B3,Q61205,0.0843122310011085,,,,,,,,,-1.0741094186020557,,,,
RS6,P62754,3.83857763115457,,,,,,,,,0.5841703281761944,,,,
DYHC1,Q9JHU4,0.936145827827892,,,,,,,,,-0.028656493902998743,,,,
ARF1,P84078,,,,,,,,,,,,,,
UB2D3,P61079,1.81834578201647,,,,,,,,,0.2596764734636643,,,,
THOC4,O08583,1.7150713059932,,,,,,,,,0.2342821810292873,,,,
SERB1,Q9CY58,4.89081855796465,,,,,,,,,0.6893815514460243,,,,
AATC,P05201,2.12537921290868,,,,,,,,,0.3274364286831418,,,,
RALY,Q64012,1.28039470498701,,,,,,,,,0.10734386947109649,,,,
1433S,O70456,,,,,,,,,,,,,,
ARP3,Q99JY9,3.77397810464344,,,,,,,,,0.57679937620514,,,,
CSRP1,P97315,0.497706525860224,,,,,,,,,-0.3030266648085097,,,,
ARF4,P61750,0.773055346493772,,,,,,,,,-0.11178941188197172,,,,
TLN1,P26039,38.0952163089,,,,,,,,,1.580870443888685,,,,
TOM34,Q9CYG7,0.580323212009344,,,,,,,,,-0.23633005799662704,,,,
PDLI1,O70400,,,,,,,,,,,,,,
IQGA1,Q9JKF1,2.75095769295662,,,,,,,,,0.43948391141593957,,,,
PCBP2,Q61990,2.45065654606361,,,,,,,,,0.38928245013371743,,,,
HMGB2,P30681,7.57666332630068,,,,,,,,,0.8794779895355105,,,,
PSB2,Q9R1P3,2.64273248027589,,,,,,,,,0.42205320239759675,,,,
LAP2B,Q61029,,,,,,,,,,,,,,
DHX9,O70133,1.04521781898859,,,,,,,,,0.019206805018598696,,,,
SRSF3,P84104,2.0956492338908,,,,,,,,,0.32131859294250875,,,,
PSD13,Q9WVJ2,2.28016111523444,,,,,,,,,0.3579655351518277,,,,
GMFB,Q9CQI3,1.26837363337581,,,,,,,,,0.10324720544712751,,,,
LGUL,Q9CPU0,2.24645425956183,,,,,,,,,0.35149758027507977,,,,
EIF3E,P60229,2.13737860975462,,,,,,,,,0.3298814587869886,,,,
SFPQ,Q8VIJ6,1.36646468562383,4.41165394742077,4.99146658739899,38.75663407900788,10.198432190286875,-0.5798126399782202,0.0018121578080751988,0.01324005118145788,-0.01142789337338268,0.13559841243784132,-2.7418039853611655,-1.8781103360608378,1.9420338204040617,-0.8636936493003278
ILF3,Q9Z1X4,0.293610267387961,,,,,,,,,-0.5322287614536221,,,,
PFKAP,Q9WUA3,0.621438057731267,,,,,,,,,-0.2066021534682896,,,,
DHE3,P26443,3.54442281309509,,,,,,,,,0.5495455231589551,,,,
SRP09,P49962,0.294525512736673,,,,,,,,,-0.5308770792780773,,,,
ARPC5,Q9CPW4,3.15878022150287,,,,,,,,,0.4995194100428566,,,,
TXD17,Q9CQM5,1.58324576962191,,,,,,,,,0.19954833628102997,,,,
RL35A,O55142,2.69369755874335,,,,,,,,,0.4303488326852881,,,,
ERP29,P57759,4.881705434287,,,,,,,,,0.6885715702218337,,,,
RSMB,P27048,1.60521113343501,,,,,,,,,0.20553216325506146,,,,
4F2,P10852,2.97547001302296,,,,,,,,,0.4735555777753112,,,,
APT,P08030,2.28777090860219,,,,,,,,,0.3594125331842536,,,,
PHF5A,P83870,1.11959015394769,,,,,,,,,0.049059070479200356,,,,
APEX1,P28352,1.39077965869585,,,,,,,,,0.14325833014125403,,,,
IF4A3,Q91VC3,1.41096652394738,,,,,,,,,0.1495167099716445,,,,
RL10,Q6ZWV3,3.46887769399866,,,,,,,,,0.5401889877181413,,,,
HNRPD,Q60668,1.10885610580801,,,,,,,,,0.04487519221935981,,,,
RL32,P62911,2.71165291029845,,,,,,,,,0.4332340993583922,,,,
LMNB1,P14733,1.85119936477661,,,,,,,,,0.26745319258322514,,,,
CLCA,O08585,2.95244970475488,,,,,,,,,0.4701825081031752,,,,
EIF3B,Q8JZQ9,2.54792122852595,,,,,,,,,0.4061859972326519,,,,
PPIL3,Q9D6L8,0.0528053124852555,,,,,,,,,-1.277322383015988,,,,
RS27,Q6ZWU9,2.31663849867657,,,,,,,,,0.3648582693192126,,,,
EXOSX,P56960,0.147794342204777,,,,,,,,,-0.8303421910851458,,,,
DPYL2,O08553,1.88432015589301,,,,,,,,,0.2751546936399988,,,,
PTMS,Q9D0J8,2.23015270989495,,,,,,,,,0.3483346024176614,,,,
COX6C,Q9CPQ1,3.63704422915534,,,,,,,,,0.560748582429831,,,,
IKIP,Q9DBZ1,,,,,,,,,,,,,,
1433G,P61982,4.23321424279079,,,,,,,,,0.6266702486552765,,,,
5MP2,Q9CQC6,2.65544126823284,,,,,,,,,0.42413670034583106,,,,
MGN,P61327,1.33262216992594,,,,,,,,,0.12470703405324166,,,,
METK2,Q3THS6,2.0004518073305,,,,,,,,,0.3011280932993505,,,,
PSA2,P49722,2.78914212225464,,,,,,,,,0.4454706445415454,,,,
FKBP4,P30416,4.05625180753719,,,,,,,,,0.6081249076737517,,,,
PP2AA,P63330,0.0396150968635328,,,,,,,,,-1.4021392778354291,,,,
ASCC3,E9PZJ8,0.0290874048161113,,,,,,,,,-1.536295024862249,,,,
MARCS,P26645,,,,,,,,,,,,,,
ARC1B,Q9WV32,4.53156339124945,,,,,,,,,0.656248059641171,,,,
CD59A,O55186,,,,,,,,,,,,,,
YKT6,Q9CQW1,0.917735341416375,,,,,,,,,-0.03728254356363496,,,,
LMAN2,Q9DBH5,3.26188611340329,,,,,,,,,0.5134687938642996,,,,
RPN1,Q91YQ5,5.09257514809461,,,,,,,,,0.7069374463441734,,,,
H2AV,Q3THW5,1.57915898347228,,,,,,,,,0.1984258552578112,,,,
YBOX1,P62960,2.13402002211413,,,,,,,,,0.32919848980864347,,,,
CBX3,P23198,1.68019402127633,,,,,,,,,0.22535943500227607,,,,
PAK2,Q8CIN4,1.82478788202595,,4.52700390302735,,29.716393253391118,,,0.006516801100374892,,0.261212388233774,,-2.1859655339265798,,
PRS4,P62192,1.55035759316623,,,,,,,,,0.19043188063949498,,,,
LPPRC,Q6PB66,0.86190843892691,,,,,,,,,-0.0645388670996811,,,,
EIF3F,Q9DCH4,1.49287744836426,,,,,,,,,0.17402415756851333,,,,
NAMPT,Q99KQ4,0.447290501347254,,,,,,,,,-0.3494103243989376,,,,
IMA1,P52293,0.519634754868287,,,,,,,,,-0.28430180959527185,,,,
THIL,Q8QZT1,3.37177555932845,,,,,,,,,0.527858658304653,,,,
GCN1,E9PVA8,2.82866593032965,,,,,,,,,0.45158165965867986,,,,
CND1,Q8K2Z4,0.217952306473481,,,,,,,,,-0.6616385307141786,,,,
RAB18,P35293,1.4777873331703,,,,,,,,,0.1696119396907274,,,,
PFD1,Q9CWM4,1.18832106806671,,,,,,,,,0.07493379691694271,,,,
CYB5B,Q9CQX2,3.57073666564464,,,,,,,,,0.5527578230646941,,,,
FLNC,Q8VHX6,0.0328277762852549,,4.20965615505711,,61.708337330755384,,,5.998419402075683e-05,,-1.483758534868944,,-4.22196317218113,,
OLA1,Q9CZ30,1.10475128268415,,,,,,,,,0.043264514477213904,,,,
RBM8A,Q9CWZ3,1.69365138281573,,,,,,,,,0.22882402104750754,,,,
ELAV1,P70372,0.975607357935215,,,,,,,,,-0.010724932939475575,,,,
PSMD7,P26516,1.90452651525715,,,,,,,,,0.2797870233869393,,,,
RS15,P62843,3.29725036417389,,,,,,,,,0.5181519248959632,,,,
PBDC1,Q9D0B6,2.07937611114532,,,,,,,,,0.31793305028462704,,,,
CSK22,O54833,0.208076524124896,,,,,,,,,-0.6817769155506774,,,,
FKBP3,Q62446,2.75113799490629,,,,,,,,,0.4395123748038151,,,,
SRSF2,Q62093,2.49064312079087,,,,,,,,,0.3963115028175782,,,,
AN32E,P97822,3.85391381738533,,,,,,,,,0.5859019985777423,,,,
MTPN,P62774,2.93170775366273,,,,,,,,,0.46712067562207105,,,,
SRSF7,Q8BL97,1.68980925753496,,,,,,,,,0.22783768504256324,,,,
DLRB1,P62627,0.826036651657002,,,,,,,,,-0.08300068238997228,,,,
TBB4B,P68372,0.639754287744784,,,,,,,,,-0.1939867947136815,,,,
EIF3H,Q91WK2,1.82654312010717,,,,,,,,,0.26162992927367024,,,,
ARP2,P61161,2.61630290350608,,,,,,,,,0.41768802317893394,,,,
ATP5H,Q9DCX2,3.89570066995055,,,,,,,,,0.5905855800384938,,,,
PSB6,Q60692,2.87915099161251,,,,,,,,,0.45926444122564125,,,,
PRS7,P46471,2.32144749141982,,,,,,,,,0.3657588648514173,,,,
2AAA,Q76MZ3,1.4620958319817,,,,,,,,,0.16497583906292188,,,,
SND1,Q78PY7,2.75627461828937,,,,,,,,,0.4403224858285051,,,,
HPCL1,P62748,0.52913704791614,,,,,,,,,-0.27643182995865145,,,,
DNJA1,P63037,1.11017478816041,,,,,,,,,0.04539136037006225,,,,
6PGL,Q9CQ60,1.90716560475988,,,,,,,,,0.2803884057417251,,,,
SYK,Q99MN1,1.15694217382615,,,,,,,,,0.06331165262865998,,,,
TMEDA,Q9D1D4,2.17350995493511,,,,,,,,,0.33716163365199275,,,,
ACLY,Q91V92,0.96830238034232,,,,,,,,,-0.013989000535188712,,,,
S10AD,P97352,0.479250009824838,,,,,,,,,-0.31943786954667,,,,
SYSC,P26638,2.91892316219268,,,,,,,,,0.4652226627595333,,,,
CD44,P15379,0.569653732356936,,,,,,,,,-0.24438905278847756,,,,
NDUA9,Q9DC69,0.472650866858265,,,,,,,,,-0.3254595412582788,,,,
NUDT5,Q9JKX6,1.84471220905841,,,,,,,,,0.2659286221119826,,,,
HG2A,P04441,0.810052245459387,,,,,,,,,-0.09148696978432362,,,,
SORCN,Q6P069,0.722692998766434,,,,,,,,,-0.14104615257662872,,,,
PDIA4,P08003,4.19806525136039,,,,,,,,,0.623049184624066,,,,
ELOC,P83940,1.90876967665161,,,,,,,,,0.2807535270348356,,,,
UBE2K,P61087,1.53934023732336,,,,,,,,,0.18733462169045642,,,,
QCR6,P99028,2.80873162844447,,,,,,,,,0.44851024477163237,,,,
ARP5L,Q9D898,0.527718986501686,,,,,,,,,-0.2775972803072863,,,,
RAGP1,P46061,1.59608130176953,,,,,,,,,0.2030550098283519,,,,
COX5A,P12787,1.27137036411884,,,,,,,,,0.1042720837267631,,,,
TM9S3,Q9ET30,0.517437100591681,,,,,,,,,-0.2861424352936403,,,,
SARNP,Q9D1J3,2.22770091868886,,,,,,,,,0.3478568839514825,,,,
PSB4,P99026,2.76478772673834,,,,,,,,,0.44166179291191965,,,,
S10AA,P08207,1.1523720083877,,,,,,,,,0.06159270053652112,,,,
BASP1,Q91XV3,,,,,,,,,,,,,,
MYO1C,Q9WTI7,0.29682287731631,,,,,,,,,-0.5275026293049362,,,,
,,,,,,,,,,,,,,,
UBC12,P61082,1.21014866361396,,,,,,,,,0.08283872554065967,,,,
ETFB,Q9DCW4,2.80654348210329,,,,,,,,,0.44817177518253365,,,,
DHX15,O35286,1.70493515423941,,,,,,,,,0.23170786562086015,,,,
EIF3A,P23116,1.93933677829125,,,,,,,,,0.28765323365487994,,,,
TF2AA,Q99PM3,,,,,,,,,,,,,,
BAG2,Q91YN9,0.484875037512508,,,,,,,,,-0.3143701737925582,,,,
CAVN3,Q91VJ2,,,,,,,,,,,,,,
TECR,Q9CY27,0.951956912902516,,,,,,,,,-0.02138270803585207,,,,
TIF1B,Q62318,1.78300168222677,,,,,,,,,0.25115175292378916,,,,
IF1AX,Q8BMJ3,0.866215761004442,,,,,,,,,-0.06237391844156604,,,,
ERF3A,Q8R050,2.0294968017707,,,,,,,,,0.30738837126087687,,,,
RU2A,P57784,0.699754922104917,,,,,,,,,-0.15505403800579912,,,,
SKP1,Q9WTX5,1.23997707362019,,,,,,,,,0.09341365541038964,,,,
RS24,P62849,2.18747593623277,,,,,,,,,0.3399432841771831,,,,
ERF1,Q8BWY3,2.18778096643645,,,,,,,,,0.3400038396770926,,,,
SRP14,P16254,0.527390181219955,,,,,,,,,-0.27786796002170366,,,,
RSSA,P14206,15.9274871096278,,,,,,,,,1.2021472622726925,,,,
ARPC3,Q9JM76,1.05941866197825,,,,,,,,,0.025067618894831636,,,,
PRP19,Q99KP6,1.80496827852815,,,,,,,,,0.25646957378669666,,,,
SBDS,P70122,0.443478358109908,,,,,,,,,-0.3531275690290467,,,,
K2C73,Q6NXH9,,,,,,,,,,,,,,
DX39B,Q9Z1N5,1.44440529482333,,,,,,,,,0.1596890717710865,,,,
PSB1,O09061,2.00332687576895,,,,,,,,,0.30175181737171364,,,,
EIF3C,Q8R1B4,1.92412265074969,,,,,,,,,0.28423275213321386,,,,
PSA4,Q9R1P0,1.46998101073829,,,,,,,,,0.1673117245544054,,,,
RUXE,P62305,0.991821309924611,,,,,,,,,-0.0035665648458313155,,,,
RD23B,P54728,1.73242605450306,,,,,,,,,0.23865470659891527,,,,
,,,,,,,,,,,,,,,
RUVB1,P60122,1.37578682908003,,,,,,,,,0.13855114747057867,,,,
TMOD3,Q9JHJ0,0.617501831462108,,,,,,,,,-0.2093617499829399,,,,
DHSO,Q64442,0.141397250549006,,,,,,,,,-0.8495590352562634,,,,
HNRL2,Q00PI9,0.297931576739646,,,,,,,,,-0.5258834649721658,,,,
ATPO,Q9DB20,2.81055265597387,,,,,,,,,0.44879172625399505,,,,
PSMD4,O35226,1.6411559177462,,,,,,,,,0.21514984308850738,,,,
RAB14,Q91V41,1.95986939163628,,,,,,,,,0.2922271303454332,,,,
PRS10,P62334,1.17855697442045,,,,,,,,,0.07135058225984664,,,,
EHD2,Q8BH64,0.0448754744483266,,,,,,,,,-1.3479909467879767,,,,
IF2A,Q6ZWX6,6.65936059399373,,,,,,,,,0.8234325318983529,,,,
ERO1A,Q8R180,0.843337508223416,,,,,,,,,-0.0739985835905984,,,,
ADHX,P28474,1.02862062025568,,,,,,,,,0.01225522616190947,,,,
PDC6I,Q9WU78,0.595961024945583,,4.32652053912815,,47.149757223189525,,,0.001407451416270078,,-0.22478214160966845,,-2.851566587602712,,
SGTA,Q8BJU0,0.754810024721688,,,,,,,,,-0.12216234055215033,,,,
TRXR1,Q9JMH6,0.731138675378854,,,,,,,,,-0.13600024241298733,,,,
G6PD1,Q00612,4.25427039476625,,,,,,,,,0.6288250895213352,,,,
TMM43,Q9DBS1,0.714448148269919,,,,,,,,,-0.14602928504991397,,,,
GSHB,P51855,0.0514723978038013,,,,,,,,,-1.2884255999895062,,,,
IF4H,Q9WUK2,1.82556818560775,,,,,,,,,0.2613980586388895,,,,
TTC5,Q99LG4,0.0274913113760995,,,,,,,,,-1.5608045431750859,,,,
SYRC,Q9D0I9,1.84956068687553,,,,,,,,,0.2670685857421251,,,,
EIF3D,O70194,1.90484531971975,,,,,,,,,0.2798597151719549,,,,
PDIA6,Q922R8,6.92762347958094,,,,,,,,,0.8405842754896647,,,,
PA1B2,Q61206,0.837553100190025,,,,,,,,,-0.07698764949891146,,,,
SNX3,O70492,1.2258198169581,,,,,,,,,0.0884266380031885,,,,
AL9A1,Q9JLJ2,2.3456298287916,,,,,,,,,0.37025947581114643,,,,
EHD1,Q9WVK4,0.206736703586831,,,,,,,,,-0.6845824128252913,,,,
CPNE1,Q8C166,0.329430131265644,,,,,,,,,-0.48223668068558245,,,,
EGFR,Q01279,,,,,,,,,,,,,,
ABHEB,Q8VCR7,,,,,,,,,,,,,,
KINH,Q61768,0.449566901096423,,,,,,,,,-0.34720567074933295,,,,
NB5R3,Q9DCN2,2.13723819631634,,,,,,,,,0.3298529272089695,,,,
CDV3,Q4VAA2,2.56301937574213,,,,,,,,,0.40875188934697637,,,,
COPD,Q5XJY5,1.59187929871453,,,,,,,,,0.20191013507909447,,,,
COPA,Q8CIE6,3.95244126893824,,,,,,,,,0.5968654252796307,,,,
SYQ,Q8BML9,19.4051847778115,,,,,,,,,1.2879177824845287,,,,
AIMP1,P31230,1.76214641892679,,,,,,,,,0.24604199164131646,,,,
DRG1,P32233,0.504759067267508,,,,,,,,,-0.2969158708412316,,,,
ACADV,P50544,0.362290721182379,,,,,,,,,-0.44094278876671855,,,,
PIPNB,P53811,1.63338910060501,,,,,,,,,0.21308965327103788,,,,
ROA0,Q9CX86,1.31334019100263,,,,,,,,,0.11837723480146403,,,,
IPO7,Q9EPL8,1.34434555515561,,,,,,,,,0.1285109155987763,,,,
SUMO1,P63166,0.615537574712297,,,,,,,,,-0.21074543096641185,,,,
MK14,P47811,0.524882562080863,,,,,,,,,-0.27993785534741644,,,,
IF4E,P63073,1.12410893798222,,,,,,,,,0.05080840097681361,,,,
PRS6B,P54775,1.57202354634002,,,,,,,,,0.19645904677269863,,,,
F10A1,Q99L47,3.14391693976034,,,,,,,,,0.4974710637413356,,,,
,,,,,,,,,,,,,,,
RPN2,Q9DBG6,2.76784162710147,,,,,,,,,0.442141236636003,,,,
PIN1,Q9QUR7,0.909075480619016,,,,,,,,,-0.04140005577099783,,,,
VASP,P70460,1.89337655418925,4.6581283755118,4.77027979119757,21.972102912208136,16.971499231588492,-0.11215141568577014,0.004218166869103257,0.011282652287549766,-0.007064485418446509,0.27723699491652426,-2.374876243729468,-1.947588795880391,2.1509194669460925,-0.42728744784907713
HNRPF,Q9Z2X1,2.09961593939167,,,,,,,,,0.32213986108770665,,,,
SGT1,Q9CX34,0.547971235719852,,,,,,,,,-0.26124223804119634,,,,
DDB1,Q3U1J4,1.73334879992375,,,,,,,,,0.23888596412181196,,,,
HM13,Q9D8V0,0.580924973266239,,,,,,,,,-0.2358799533247758,,,,
IPO5,Q8BKC5,0.977701920289192,,,,,,,,,-0.009793531823293249,,,,
SPSY,P97355,0.607418269712297,,,,,,,,,-0.216512149665184,,,,
OST48,O54734,2.79946149926887,,,,,,,,,0.4470744990608446,,,,
MIC19,Q9CRB9,0.622133970258849,,,,,,,,,-0.20611608431368883,,,,
PFD6,Q03958,1.53279155441293,,,,,,,,,0.18548309880521177,,,,
ECHM,Q8BH95,0.210531293644202,,,,,,,,,-0.6766833409357756,,,,
BAP31,Q61335,0.19906328763185,,,,,,,,,-0.7010088276122378,,,,
UAP1,Q91YN5,0.015678793455996,,,,,,,,,-1.8046873610115506,,,,
,,,,,,,,,,,,,,,
HSBP1,Q9CQZ1,0.697557465406437,,,,,,,,,-0.15642000901364586,,,,
GLOD4,Q9CPV4,0.992177940789225,,,,,,,,,-0.003410432913633576,,,,
RBBP4,Q60972,1.80180841855901,,,,,,,,,0.25570861173413006,,,,
TBCB,Q9D1E6,8.66507997052798,,,,,,,,,0.9377725751975122,,,,
GPX1,P11352,,,,,,,,,,,,,,
U5S1,O08810,1.21285704231668,,,,,,,,,0.08380961422861337,,,,
ACTBL,Q8BFZ3,45.9527776549879,,,,,,,,,1.6623117678173338,,,,
SRMS,Q62270,,,,,,,,,,,,,,
DDX21,Q9JIK5,2.24705201901173,,,,,,,,,0.3516131264058891,,,,
HNRDL,Q9Z130,1.65166534982309,,,,,,,,,0.21792205784645902,,,,
SC61B,Q9CQS8,,,,,,,,,,,,,,
DDX1,Q91VR5,1.11982593197794,,,,,,,,,0.049150520298207635,,,,
BUB3,Q9WVA3,0.904342296464757,,,,,,,,,-0.043667156550516686,,,,
SSBP,Q9CYR0,0.604168543679459,,,,,,,,,-0.21884189022140588,,,,
CBR1,P48758,0.332613949689506,,,,,,,,,-0.4780595406061741,,,,
HNRH1,O35737,0.576854876221053,,,,,,,,,-0.23893343187676064,,,,
TMM33,Q9CR67,0.40644221945434,,,,,,,,,-0.3910011857544014,,,,
MANF,Q9CXI5,2.59950216628843,,,,,,,,,0.4148901836879361,,,,
UCRI,Q9CR68,1.60678317198205,,,,,,,,,0.2059572746692882,,,,
GDIR2,Q61599,6.95219907018253,,,,,,,,,0.8421221992639687,,,,
GRPE1,Q99LP6,1.47611004861785,,,,,,,,,0.16911873670507924,,,,
CLCB,Q6IRU5,1.00040819883025,,,,,,,,,0.00017724232690228406,,,,
OAT,P29758,2.20018975755149,,,,,,,,,0.34246013859657665,,,,
FUMH,P97807,1.64859450915815,,,,,,,,,0.21711384904020387,,,,
1433F,P68510,2.59326819495396,,,,,,,,,0.4138474336862191,,,,
DENR,Q9CQJ6,0.655238024114554,,,,,,,,,-0.18360090797540252,,,,
FSCN1,Q61553,,,,,,,,,,,,,,
